CustomerGuid,Customer Company Name,Charge Start Date,Charge End Date,OrderId,Order Date,ProductId,Product Name,SkuId,SkuName,SubscriptionId,Subscription Description,MpnId,Consumed Quantity,Unit,Unit Price,Pre Tax Amount,Currency,TermAndBillingCycle,MeterDescription,ReservationOrderId,SubscriptionStartDate,SubscriptionEndDate,PublisherId,PublisherName,Category
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun 23 2025 12:00AM,Jul 22 2025 12:00AM,xujcpFDcDn9qI2MnSYtnRrbtTJFrzU5O1,Jun 23 2025,DZH318Z0BQ35,Virtual Machines BS Series,00B5,Reserved VM Instance- Standard_B4ms- IN Central- 3 Years,33e2c208-0b23-4867-d0e1-0f570fa51521,/providers/Microsoft.Capacity/reservationOrders/edb177db-9797-47e4-a17c-bc8bae2ab66f,3901615,1,1 Hour,4317.162981,4317.154692,INR,3 Years Reservation,,edb177db-9797-47e4-a17c-bc8bae2ab66f,,,,Microsoft,Reserved Instance
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,Sl4z9mNYJRfNHk8hAK2jTo5CAX-pabeA1,Jul  3 2025,DZH318Z0CM2B,Virtual Machines Dav4 Series,00NM,Virtual Machines Dav4 Series - D16a v4 - IN Central,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,7561.56,1 Hour,42.0812475,318200.0032,INR,1 Compute Hour,Virtual Machines Dav4/Dasv4 Series - D16a v4/D16as v4 Hours - IN Central,f74f5bae2a9b35ff78fb3bf9ad3f45f042ebea454ff4d3e6a49da7f9ff485529,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,dr6eLoVb0pzGMkg1EJ_ATar0A93rPUDH1,Jul  3 2025,DZH318Z0BNZJ,Blob Storage,00HP,Blob Storage - Hot GRS - DE West Central,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,131.28,10K,9.21861,1210.058836,INR,10K Write Operations,Tiered Block Blob - Hot GRS - 10K Write Operations - DE West Central,d1176b54454612fd4411f8c07169bd4db86544a2324e60c0595dde16bdd431ff,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun 21 2025 12:00AM,Jul 20 2025 12:00AM,CpBRpghwfpgYloKx_ELySbB6oox_pAIi1,Jun 21 2025,DZH318Z0BQ50,Virtual Machines DSv3 Series,01LN,Reserved VM Instance- Standard_D16s_v3- DE West Central- 3 Years,c0205fcb-5907-48ad-dfbd-308f1e64f99d,/providers/Microsoft.Capacity/reservationOrders/84db5fd9-5dd4-438a-9d83-ef3a42e933be,3901615,1,1 Hour,22626.24669,22626.26856,INR,3 Years Reservation,,84db5fd9-5dd4-438a-9d83-ef3a42e933be,,,,Microsoft,Reserved Instance
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,xzOZTl1ehDUwCbATHaRPTa89Lvo_DCEd1,Jul  3 2025,DZH318Z0C1WP,Change Feed,001B,Change Feed - Blob - IN Central,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,0.067275,1M,119.5005009,8.02352949,INR,1M Changes,Change Feed - Blob 1M Changes - IN Central,a8fc38cab29ad1f181d755681d0441e8972511bf4bca141c442248d5df395a64,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,TIVYYY6PbDevXGMmkwYLQ7vIDjKQQCUI1,Jul  3 2025,DZH318Z0BNX1,Azure DDOS Protection,001D,Azure DDOS Protection,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,720,1 Hour,344.1835356,247811.7672,INR,1 Plan Hour,Azure DDOS Protection - Network Protection Hours Plan,bb1c54d06804577fb07e4a977f5bd2ad5c2d0568262b38228d98439cac3c031f,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,VBp1jjd9fB3OueydbAbjRaT9BBf43Vvg1,Jul  3 2025,DZH318Z0C120,General Block Blob v2 Hierarchical Namespace,000S,General Block Blob v2 Hierarchical Namespace - Hot LRS - EU West,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,5121.06,10K,0.512145,2621.976497,INR,10K Read Operations,General Block Blob v2 Hierarchical Namespace - Hot - 10K Read Operations - EU West,3e96b673a9c22480748ec99a47eb4aeefa26e64d2f9c228b0e3a3601c3fcb196,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,BzPmXin51VzVqNdJE5gcQroGj6lKtlpt1,Jul  3 2025,DZH318Z0BNVX,Rtn Preference: MGN,000C,Rtn Preference: MGN - AU East,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,100,1 GB,0,0,INR,Data Transfer Out (GB),Rtn Preference: MGN - Standard GB Data Transfer Out - AU East,fd76bad8b5b095a6bac3b2524406bad99230902b3ff2ef32b599d7f973febb18,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,TIVYYY6PbDevXGMmkwYLQ7vIDjKQQCUI1,Jul  3 2025,DZH318Z0BNZ5,Tables,006H,Tables - RA-GRS,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,0.000372,1 GB/Month,6.4018125,0,INR,Data Stored (GB/Month),Tables - RA-GRS Data Stored (GB/Month),88fd7d54a7356faf69699b1574ea196f0e06440c8a4f8f4f77c1812ba9bd0cdd,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,VBp1jjd9fB3OueydbAbjRaT9BBf43Vvg1,Jul  3 2025,DZH318Z0BP04,Premium SSD Managed Disks,15,Premium SSD Managed Disks - P6 - US East,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,4.17837,1/Month,871.244011,3640.235331,INR,1 Disk/Month,Premium SSD Managed Disks - P6 LRS/Month - US East,97a2af912e838a6c19d30c4af252ce6ebe8d811372246ad2eddb1f944b1011b5,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,ObWoi-xnlQ1TWJQbq9seS4AgDi6-IW3-1,Jul  3 2025,DZH318Z0BNZJ,Blob Storage,005D,Blob Storage - Hot RA-GRS - US East,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,1207.44,1 GB/Month,5.02755675,6070.42359,INR,Data Stored (GB/Month),Tiered Block Blob - Hot RA-GRS - Data Stored (GB/Month) - US East,ef03e824993f416b9c4f9870b78c063e5777cefb9ceccaef77281ff0ff2d2c35,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,Sl4z9mNYJRfNHk8hAK2jTo5CAX-pabeA1,Jul  3 2025,DZH318Z0BQ4X,Virtual Machines FSv2 Series,00ZP,Virtual Machines FSv2 Series - F16s v2 - IN Central,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,403.167,1 Hour,58.04310085,23400.94141,INR,1 Compute Hour,Virtual Machines FSv2 Series - F16s v2 Hours - IN Central,411a5c8b7bb99419f01734c4b0c61ac319a365177463dd10e2fbd457ef5d50ee,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,UtHf8ULJVgk196pT3EGgToGTaTDuMd7M1,Jul  3 2025,DZH318Z0BNZH,General Block Blob,006F,General Block Blob - LRS,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,0.3096,10K,0.0307287,0,INR,10K Write Operations,General Block Blob - LRS - 10K Write Operations,b472c2c18bc61012ba1d63bd521f66391da5db16bd3e2e231ed4b165066272f6,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,UtHf8ULJVgk196pT3EGgToGTaTDuMd7M1,Jul  3 2025,DZH318Z0BP04,Premium SSD Managed Disks,00HG,Premium SSD Managed Disks - P10 - IN Central,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,43.7793,1/Month,1682.396342,73653.4125,INR,1 Disk/Month,Premium SSD Managed Disks - P10 LRS/Month - IN Central,98a689b7d338b578050db24f63a180c0f24e828f3981313b380c3e2cce68dcbc,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun 17 2025 12:00AM,Jul 16 2025 12:00AM,0UFfLBvGjvXWq-PjF2ruSZcqz00asIKZ1,Jun 17 2025,DZH318Z0CM2D,Virtual Machines Easv4 Series,007C,Reserved VM Instance- Standard_E4as_v4- US East- 3 Years,bb9f44f9-6ea3-4367-de29-e7ab2f3c21bb,/providers/Microsoft.Capacity/reservationOrders/df362452-d2f7-42e9-b0a2-e4c0317107dd,3901615,1,1 Hour,6213.839579,6213.834632,INR,3 Years Reservation,,df362452-d2f7-42e9-b0a2-e4c0317107dd,,,,Microsoft,Reserved Instance
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,EeKZ6yMu7qJcMv-TzZBaRrE9JbRPbOqg1,Jul  3 2025,DZH318Z09LQP,Virtual Machines Ebdsv5 Series,017G,Virtual Machines Ebdsv5 Series - E16bds v5 - IN Central,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,409.45,1 Hour,120.1833609,49208.11814,INR,1 Compute Hour,Virtual Machines Ebdsv5 Series - E16bds v5 Hours - IN Central,c82297128d62dd61956d9ec1022bf3e44c5c501aaf36b39b2bb89885c7b1f597,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,VBp1jjd9fB3OueydbAbjRaT9BBf43Vvg1,Jul  3 2025,DZH318Z0BNX0,Azure DNS,21,Azure DNS - Private,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,71.6828,1M,34.143,2447.247083,INR,1M Queries,Azure DNS - Private 1M Queries,2ac6307cfbcf639a23c5b65d258e7852f19408b69397de243e632c8412174e0e,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,VBp1jjd9fB3OueydbAbjRaT9BBf43Vvg1,Jul  3 2025,DZH318Z0BJRM,Azure Data Lake Storage Gen2 Hierarchical Namespace,00B7,Azure Data Lake Storage Gen2 Hierarchical Namespace - Hot LRS - IN Central,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,48.4694,1 GB/Month,2.4412245,117.4823541,INR,Index (GB/Month),Azure Data Lake Storage Gen2 Hierarchical Namespace - Hot LRS - Index (GB/Month) - IN Central,6f4dd68d7e998b7fcbe512f7c6ad6cd05b4619f1c768842d6d75405880a902e3,,,,Microsoft,Azure Plan
